00:23:c5,Radiation Safety and Control Services Inc 
5c:ba:37,Microsoft Corporation 
00:90:5f,Cisco Systems Inc 
08:00:5a,IBM Corp 
00:01:9d,E-Control Systems Inc. 
00:c0:bd,INEX TECHNOLOGIES INC. 
00:30:c8,GAD LINE LTD. 
00:05:91,Active Silicon Ltd 
00:11:3a,SHINBORAM 
00:13:d8,Princeton Instruments 
a4:8d:3b,Vizio Inc 
00:d0:36,TECHNOLOGY ATLANTA CORP. 
38:89:dc,Opticon Sensors Europe B.V. 
00:1f:1d,Atlas Material Testing Technology LLC 
00:08:64,Fasy S.p.A. 
00:1c:23,Dell Inc. 
00:18:2c,Ascend Networks Inc. 
00:23:3c,Alflex 
00:10:62,NX SERVER ILNC. 
ac:83:f3,AMPAK Technology Inc. 
00:c0:b1,GENIUS NET CO. 
00:0b:ac,3Com Ltd 
50:87:b8,Nuvyyo Inc 
00:09:66,TRIMBLE EUROPE BV 
00:07:b3,Cisco Systems Inc 
24:0a:11,TCT mobile ltd 
5c:b0:66,ARRIS Group Inc. 
00:11:0c,Atmark Techno Inc. 
50:58:00,WyTec International Inc. 
08:00:5d,GOULD INC. 
00:50:cb,JETTER 
a0:86:ec,SAEHAN HITEC Co. Ltd 
88:15:44,Cisco Meraki 
c8:16:bd,Qingdao Hisense Communications Co.Ltd. 
00:40:72,Applied Innovation Inc. 
00:d0:3f,AMERICAN COMMUNICATION 
e4:f7:a1,Datafox GmbH 
dc:68:eb,Nintendo Co.Ltd 
00:0a:f2,NeoAxiom Corp. 
00:17:8e,Gunnebo Cash Automation AB 
48:c0:49,Broad Telecom SA 
48:d7:05,Apple Inc. 
00:1b:cd,DAVISCOMMS (S) PTE LTD 
00:1a:96,ECLER S.A. 
64:6c:b2,Samsung Electronics Co.Ltd 
00:23:9d,Mapower Electronics Co. Ltd 
8c:b6:4f,Cisco Systems Inc 
00:20:d7,JAPAN MINICOMPUTER SYSTEMS CO. Ltd. 
00:23:49,Helmholtz Centre Berlin for Material and Energy 
2c:39:c1,Ciena Corporation 
00:02:2e,TEAC Corp. R& D 
00:08:71,NORTHDATA Co. Ltd. 
00:14:32,Tarallax Wireless Inc. 
00:1e:7e,Nortel Networks 
c0:38:f9,Nokia Danmark A/S 
94:01:49,AutoHotBox 
00:1b:79,FAIVELEY TRANSPORT 
98:b6:e9,Nintendo Co.Ltd 
b8:f5:e7,WayTools LLC 
00:22:fe,Advanced Illumination 
00:23:9c,Juniper Networks 
00:e0:af,GENERAL DYNAMICS INFORMATION SYSTEMS 
00:60:41,Yokogawa Digital Computer Corporation 
00:05:88,Sensoria Corp. 
00:c0:62,IMPULSE TECHNOLOGY 
00:00:46,OLIVETTI NORTH AMERICA 
00:16:7b,Haver&Boecker 
84:79:33,profichip GmbH 
74:2e:fc,DirectPacket Research Inc 
00:30:6c,Hitex Holding GmbH 
b8:fc:9a,Le Shi Zhi Xin Electronic Technology (Tianjin) Limited 
00:1a:47,Agami Systems Inc. 
00:0c:ed,Real Digital Media 
e4:c2:d1,HUAWEI TECHNOLOGIES CO.LTD 
e0:41:36,MitraStar Technology Corp. 
00:a0:63,JRL SYSTEMS INC. 
38:e7:d8,HTC Corporation 
b8:b2:eb,Googol Technology (HK) Limited 
14:04:67,SNK Technologies Co.Ltd. 
a4:eb:d3,Samsung Electronics Co.Ltd 
00:18:48,Vecima Networks Inc. 
00:90:bd,OMNIA COMMUNICATIONS INC. 
00:1d:9a,GODEX INTERNATIONAL CO. LTD 
00:0c:cc,Aeroscout Ltd. 
00:25:ec,Humanware 
00:b0:33,OAO Izhevskiy radiozavod 
00:80:6c,Secure Systems & Services 
00:22:d5,Eaton Corp. Electrical Group Data Center Solutions - Pulizzi 
00:30:a8,OL'E COMMUNICATIONS INC. 
ac:e5:f0,Doppler Labs 
00:c0:a4,UNIGRAF OY 
a4:ad:00,Ragsdale Technology 
18:33:9d,Cisco Systems Inc 
00:1d:48,Sensor-Technik Wiedemann GmbH 
80:c6:ca,Endian s.r.l. 
34:7c:25,Apple Inc. 
a8:82:7f,CIBN Oriental Network(Beijing) CO.Ltd 
44:97:5a,SHENZHEN FAST TECHNOLOGIES CO.LTD 
00:0d:ca,Tait Electronics 
e8:9a:8f,QUANTA COMPUTER INC. 
00:03:f3,Dazzle Multimedia Inc. 
00:17:61,Private 
00:0a:94,ShangHai cellink CO. LTD 
00:0f:c9,Allnet GmbH 
14:43:19,Creative&Link Technology Limited 
00:60:e3,ARBIN INSTRUMENTS 
94:c1:50,2Wire Inc 
c4:8f:07,Shenzhen Yihao Hulian Science and Technology Co. Ltd. 
98:d8:8c,Nortel Networks 
6c:14:f7,Erhardt+Leimer GmbH 
38:28:ea,Fujian Netcom Technology Co. LTD 
00:12:e7,Projectek Networking Electronics Corp. 
84:74:2a,zte corporation 
00:13:17,GN Netcom A/S 
00:a0:66,ISA CO. LTD. 
00:90:64,Thomson Inc. 
00:22:ad,TELESIS TECHNOLOGIES INC. 
00:19:df,Thomson Inc. 
fc:a2:2a,PT. Callysta Multi Engineering 
00:a0:4e,VOELKER TECHNOLOGIES INC. 
38:f5:97,home2net GmbH 
b8:98:f7,Gionee Communication Equipment CoLtd.ShenZhen 
10:71:f9,Cloud Telecomputers LLC 
00:05:5e,Cisco Systems Inc 
80:c5:e6,Microsoft Corporation 
00:03:d2,Crossbeam Systems Inc. 
24:42:bc,Alincoincorporated 
78:02:f8,Xiaomi Communications Co Ltd 
00:05:92,Pultek Corp. 
00:23:df,Apple Inc. 
00:00:d3,WANG LABORATORIES INC. 
d8:8d:5c,Elentec 
00:1d:c3,RIKOR TV Ltd 
00:0f:0c,SYNCHRONIC ENGINEERING 
78:59:3e,RAFI GmbH & Co.KG 
78:46:c4,DAEHAP HYPER-TECH 
94:de:0e,SmartOptics AS 
00:11:31,UNATECH. CO.LTD 
84:b5:9c,Juniper Networks 
08:00:12,BELL ATLANTIC INTEGRATED SYST. 
00:50:3e,Cisco Systems Inc 
34:a5:5d,TECHNOSOFT INTERNATIONAL SRL 
24:97:ed,Techvision Intelligent Technology Limited 
40:f3:08,Murata Manufacturing Co. Ltd. 
88:96:b6,Global Fire Equipment S.A. 
00:a0:ed,Brooks Automation Inc. 
00:06:03,Baker Hughes Inc. 
f8:35:53,Magenta Research Ltd. 
9c:ac:6d,Universal Electronics Inc. 
00:23:de,Ansync Inc. 
00:60:1b,MESA ELECTRONICS 
50:3c:ea,GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.LTD 
00:10:96,TRACEWELL SYSTEMS INC. 
90:03:b7,PARROT SA 
00:00:79,NETWORTH INCORPORATED 
7c:1a:fc,Dalian Co-Edifice Video Technology Co. Ltd 
00:03:dd,Comark Interactive Solutions 
80:82:87,ATCOM Technology Co.Ltd. 
00:03:36,Zetes Technologies 
2c:59:e5,Hewlett Packard 
b4:c8:10,UMPI Elettronica 
90:06:28,Samsung Electronics Co.Ltd 
9c:31:78,Foshan Huadian Intelligent Communications Teachnologies Co.Ltd 
00:0c:40,Altech Controls 
48:f8:b3,Cisco-Linksys LLC 
78:e9:80,RainUs Co.Ltd 
a0:f4:50,HTC Corporation 
00:1b:93,JC Decaux SA DNT 
c4:1c:ff,Vizio Inc 
00:25:d6,The Kroger Co. 
00:1d:e2,Radionor Communications 
74:f1:02,Beijing HCHCOM Technology Co. Ltd 
f4:52:14,Mellanox Technologies Inc. 
00:15:80,U-WAY CORPORATION 
d4:20:6d,HTC Corporation 
00:14:05,OpenIB Inc. 
00:16:1d,Innovative Wireless Technologies Inc. 
00:0a:c6,Overture Networks. 
00:c0:18,LANART CORPORATION 
00:0b:2d,Danfoss Inc. 
2c:67:98,InTalTech Ltd. 
00:1d:c6,SNR Inc. 
00:18:d7,JAVAD GNSS Inc. 
00:04:2c,Minet Inc. 
00:80:98,TDK CORPORATION 
0c:a2:f4,Chameleon Technology (UK) Limited 
80:00:6e,Apple Inc. 
00:0e:16,SouthWing S.L. 
00:00:c0,WESTERN DIGITAL CORPORATION 
00:09:d3,Western DataCom Co. Inc. 
b4:39:34,Pen Generations Inc. 
10:44:5a,Shaanxi Hitech Electronic Co. LTD 
00:03:3a,Silicon Wave Inc. 
00:03:bd,OmniCluster Technologies Inc. 
dc:ec:06,Heimi Network Technology Co. Ltd. 
64:db:a0,Select Comfort 
00:0d:57,Fujitsu I-Network Systems Limited. 
00:50:b2,BRODEL GmbH 
00:16:77,Bihl + Wiedemann GmbH 
00:60:2b,PEAK AUDIO 
00:25:4b,Apple Inc. 
3c:43:8e,ARRIS Group Inc. 
f4:ec:38,TP-LINK TECHNOLOGIES CO.LTD. 
80:7b:85,IEEE Registration Authority 
00:13:fb,RKC INSTRUMENT INC. 
04:1b:ba,Samsung Electronics Co.Ltd 
3c:f5:2c,DSPECIALISTS GmbH 
78:98:fd,Q9 Networks Inc. 
9c:14:65,Edata Elektronik San. ve Tic. A.Ş. 
cc:4b:73,AMPAK Technology Inc. 
14:a6:2c,S.M. Dezac S.A. 
c0:ee:fb,OnePlus Tech (Shenzhen) Ltd 
7c:6c:8f,AMS NEVE LTD 
00:01:fb,DoTop Technology Inc. 
00:21:39,Escherlogic Inc. 
00:0b:81,Kaparel Corporation 
00:09:cb,HBrain 
00:03:18,Cyras Systems Inc. 
bc:52:b7,Apple Inc. 
00:0c:d0,Symetrix 
a8:e7:05,Fiberhome Telecommunication Technologies Co.LTD 
a0:ec:f9,Cisco Systems Inc 
34:1e:6b,HUAWEI TECHNOLOGIES CO.LTD 
00:25:03,IBM Corp 
78:c6:bb,Innovasic Inc. 
2c:1e:ea,AERODEV 
00:13:41,Shandong New Beiyang Information Technology Co.Ltd 
24:21:ab,Sony Mobile Communications AB 
cc:be:71,OptiLogix BV 
00:19:e6,TOYO MEDIC CO.LTD. 
8c:ae:89,Y-cam Solutions Ltd 
74:e5:f9,Intel Corporate 
00:15:c7,Cisco Systems Inc 
00:0c:ae,Ailocom Oy 
00:60:cb,HITACHI ZOSEN CORPORATION 
e8:fc:af,NETGEAR 
00:80:64,WYSE TECHNOLOGY LLC 
ec:30:91,Cisco Systems Inc 
00:23:6b,Xembedded Inc. 
00:1b:ef,Blossoms Digital Technology Co.Ltd. 
38:ea:a7,Hewlett Packard 
00:23:ce,KITA DENSHI CORPORATION 
00:02:a5,Hewlett Packard 
20:54:76,Sony Mobile Communications AB 
20:a6:cd,Hewlett Packard Enterprise 
64:b5:c6,Nintendo Co.Ltd 
00:18:eb,Blue Zen Enterprises Private Limited 
00:0e:67,Eltis Microelectronics Ltd. 
00:19:0b,Southern Vision Systems Inc. 
00:01:14,KANDA TSUSHIN KOGYO CO. LTD. 
40:c7:29,Sagemcom Broadband SAS 
00:02:34,Imperial Technology Inc. 
f0:f0:02,Hon Hai Precision Ind. Co.Ltd. 
00:23:bc,EQ-SYS GmbH 
00:90:14,ROTORK INSTRUMENTS LTD. 
a0:ce:c8,CE LINK LIMITED 
44:d8:32,AzureWave Technology Inc. 
00:16:c8,Cisco Systems Inc 
00:23:8e,ADB Broadband Italia 
74:53:27,COMMSEN CO. LIMITED 
28:ca:09,ThyssenKrupp Elevators (Shanghai) Co.Ltd 
00:19:51,NETCONS s.r.o. 
cc:91:2b,TE Connectivity Touch Solutions 
00:11:f6,Asia Pacific Microsystems  Inc. 
e8:fd:90,Turbostor 
9c:a1:34,Nike Inc. 
00:0f:f3,Jung Myoung Communications&Technology 
38:97:d6,Hangzhou H3C Technologies Co. Limited 
00:e0:7f,LOGISTISTEM s.r.l. 
04:94:6b,TECNO MOBILE LIMITED 
ac:36:13,Samsung Electronics Co.Ltd 
00:50:e6,HAKUSAN CORPORATION 
1c:35:f1,NEW Lift Neue Elektronische Wege Steuerungsbau GmbH 
98:82:17,Disruptive Ltd 
00:0e:93,Milénio 3 Sistemas Electrónicos Lda. 
00:40:5a,GOLDSTAR INFORMATION & COMM. 
00:80:84,THE CLOUD INC. 
a8:72:85,IDT INC. 
f8:8e:85,Comtrend Corporation 
3c:0e:23,Cisco Systems Inc 
50:6b:8d,Nutanix 
00:14:87,American Technology Integrators 
9c:41:7c,Hame Technology Co. Limited 
00:14:82,Aurora Networks 
00:0e:31,Olympus Soft Imaging Solutions GmbH 
94:35:0a,Samsung Electronics Co.Ltd 
00:15:0c,AVM GmbH 
00:1a:d7,Christie Digital Systems Inc. 
78:f8:82,LG Electronics (Mobile Communications) 
9c:44:3d,CHENGDU XUGUANG TECHNOLOGY CO LTD 
00:0f:82,Mortara Instrument Inc. 
00:21:ae,ALCATEL-LUCENT FRANCE - WTD 
00:90:ee,PERSONAL COMMUNICATIONS TECHNOLOGIES 
00:d0:b1,OMEGA ELECTRONICS SA 
c0:a1:a2,MarqMetrix 
00:22:7d,YE DATA INC. 
00:00:3d,UNISYS 
f4:06:8d,devolo AG 
78:24:af,ASUSTek COMPUTER INC. 
64:eb:8c,Seiko Epson Corporation 
24:d1:3f,MEXUS CO.LTD 
84:c0:ef,Samsung Electronics Co.Ltd 
48:d3:43,ARRIS Group Inc. 
00:25:76,NELI TECHNOLOGIES 
00:24:cd,Willow Garage Inc. 
00:1d:72,Wistron Corporation 
00:60:29,CARY PERIPHERALS INC. 
a0:b3:cc,Hewlett Packard 
58:20:b1,Hewlett Packard 
dc:5e:36,Paterson Technology 
00:19:c4,Infocrypt Inc. 
00:a0:fd,SCITEX DIGITAL PRINTING INC. 
a4:da:3f,Bionics Corp. 
00:14:b6,Enswer Technology Inc. 
74:c6:21,Zhejiang Hite Renewable Energy Co.LTD 
74:3a:65,NEC Corporation 
e0:cb:ee,Samsung Electronics Co.Ltd 
00:03:d8,iMPath Networks Inc. 
00:12:a7,ISR TECHNOLOGIES Inc 
00:16:a6,Dovado FZ-LLC 
00:24:bd,Hainzl Industriesysteme GmbH 
00:21:9c,Honeywld Technology Corp. 
00:0a:3b,GCT Semiconductor Inc 
b0:38:29,Siliconware Precision Industries Co. Ltd. 
00:14:b3,CoreStar International Corp 
00:50:9d,THE INDUSTREE B.V. 
00:40:63,VIA TECHNOLOGIES INC. 
40:9f:38,AzureWave Technology Inc. 
00:0c:80,Opelcomm Inc. 
b0:e7:54,2Wire Inc 
00:0c:3a,Oxance 
00:d0:77,LUCENT TECHNOLOGIES 
08:37:9c,Topaz Co. LTD. 
ec:70:97,ARRIS Group Inc. 
78:9f:4c,HOERBIGER Elektronik GmbH 
b0:77:ac,ARRIS Group Inc. 
00:1e:1b,Digital Stream Technology Inc. 
00:60:50,INTERNIX INC. 
e8:36:1d,Sense Labs Inc. 
2c:3f:38,Cisco Systems Inc 
74:81:9a,PT. Hartono Istana Teknologi 
08:9b:4b,iKuai Networks 
08:00:79,THE DROID WORKS 
00:0c:f3,CALL IMAGE SA 
00:02:1f,Aculab PLC 
5c:af:06,LG Electronics (Mobile Communications) 
88:5c:47,Alcatel Lucent 
34:ea:34,HangZhou Gubei Electronics Technology Co.Ltd 
68:1c:a2,Rosewill Inc. 
7c:bd:06,AE REFUsol 
00:0b:48,sofrel 
00:60:d9,TRANSYS NETWORKS INC. 
00:25:26,Genuine Technologies Co. Ltd. 
00:00:b9,MCDONNELL DOUGLAS COMPUTER SYS 
9c:ad:97,Hon Hai Precision Ind. Co.Ltd. 
00:19:65,YuHua TelTech (ShangHai) Co. Ltd. 
08:00:0a,NESTAR SYSTEMS INCORPORATED 
0c:c6:55,Wuxi YSTen Technology Co.Ltd. 
2c:be:97,Ingenieurbuero Bickele und Buehler GmbH 
e4:95:6e,IEEE Registration Authority 
9c:66:50,Glodio Technolies Co.Ltd Tianjin Branch 
e8:09:59,Guoguang Electric Co.Ltd 
e4:2a:d3,Magneti Marelli S.p.A. Powertrain 
00:1c:53,Synergy Lighting Controls 
00:16:4e,Nokia Danmark A/S 
00:1d:a6,Media Numerics Limited 
00:08:9d,UHD-Elektronik 
9c:1c:12,Aruba Networks 
00:0b:c8,AirFlow Networks 
00:b0:1c,Westport Technologies 
00:14:8f,Protronic (Far East) Ltd. 
00:19:eb,Pyronix Ltd 
00:10:dd,ENABLE SEMICONDUCTOR INC. 
a4:f4:c2,VNPT TECHNOLOGY 
94:59:2d,EKE Building Technology Systems Ltd 
5c:51:88,Motorola Mobility LLC a Lenovo Company 
00:23:94,Samjeon 
00:40:86,MICHELS & KLEBERHOFF COMPUTER 
00:24:e8,Dell Inc. 
00:1a:8f,Nortel Networks 
00:10:b4,ATMOSPHERE NETWORKS 
a4:24:b3,FlatFrog Laboratories AB 
00:07:06,Sanritz Corporation 
00:11:b9,Inner Range Pty. Ltd. 
00:1a:a4,Future University-Hakodate 
00:1d:c5,Beijing Jiaxun Feihong Electricial Co. Ltd. 
74:37:3b,UNINET Co.Ltd. 
00:0e:40,Nortel Networks 
40:83:de,Zebra Technologies Inc 
00:d0:ef,IGT 
00:18:b5,Magna Carta 
70:85:c2,ASRock Incorporation 
00:06:87,Omnitron Systems Technology Inc. 
00:30:a3,Cisco Systems Inc 
f4:55:9c,HUAWEI TECHNOLOGIES CO.LTD 
18:bd:ad,L-TECH CORPORATION 
00:d0:87,MICROFIRST INC. 
ac:bd:0b,IMAC CO.LTD 
00:08:93,LE INFORMATION COMMUNICATION INC. 
00:0d:09,Yuehua(Zhuhai) Electronic CO. LTD 
48:db:50,HUAWEI TECHNOLOGIES CO.LTD 
24:ec:d6,CSG Science & Technology Co.Ltd.Hefei 
00:07:7d,Cisco Systems Inc 
50:97:72,Westinghouse Digital 
00:1c:2b,Alertme.com Limited 
00:22:47,DAC ENGINEERING CO. LTD. 
44:f8:49,Union Pacific Railroad 
58:87:4c,LITE-ON CLEAN ENERGY TECHNOLOGY CORP. 
d0:5c:7a,Sartura d.o.o. 
24:db:ac,HUAWEI TECHNOLOGIES CO.LTD 
00:1c:f5,Wiseblue Technology Limited 
cc:4b:fb,Hellberg Safety AB 
20:76:8f,Apple Inc. 
c0:cf:a3,Creative Electronics & Software Inc. 
b0:79:94,Motorola Mobility LLC a Lenovo Company 
00:21:b7,Lexmark International Inc. 
74:7e:1a,Red Embedded Design Limited 
9c:b6:d0,Rivet Networks 
00:02:e5,Timeware Ltd. 
44:a6:89,PROMAX ELECTRONICA SA 
00:26:ec,Legrand Home Systems Inc 
00:19:05,SCHRACK Seconet AG 
00:0f:32,Lootom Telcovideo Network Wuxi Co Ltd 
00:17:4f,iCatch Inc. 
10:4b:46,Mitsubishi Electric Corporation 
38:25:6b,Microsoft Mobile Oy 
00:02:9b,Kreatel Communications AB 
00:1c:f8,Parade Technologies Ltd. 
f8:db:4c,PNY Technologies INC. 
70:78:8b,vivo Mobile Communication Co. Ltd. 
00:02:25,One Stop Systems 
00:15:90,Hectronic GmbH 
2c:f4:c5,Avaya Inc 
08:eb:ed,World Elite Technology Co.LTD 
6c:0e:0d,Sony Mobile Communications AB 
2c:91:27,Eintechno Corporation 
40:c4:d6,ChongQing Camyu Technology Development Co.Ltd. 
00:13:ca,Pico Digital 
1c:bd:0e,Amplified Engineering Pty Ltd 
00:50:54,Cisco Systems Inc 
00:02:f6,Equipe Communications 
44:87:23,HOYA SERVICE CORPORATION 
94:39:e5,Hon Hai Precision Ind. Co.Ltd. 
00:17:04,Shinco Electronics Group Co.Ltd 
d8:54:3a,Texas Instruments 
18:ff:0f,Intel Corporate 
00:05:72,Deonet Co. Ltd. 
78:99:5c,Nationz Technologies Inc 
d4:d5:0d,Southwest Microwave Inc 
00:21:33,Building B Inc 
00:d0:fd,OPTIMA TELE.COM INC. 
00:03:9c,OptiMight Communications Inc. 
00:18:0f,Nokia Danmark A/S 
00:06:a2,Microtune Inc. 
00:60:25,ACTIVE IMAGING PLC 
bc:a0:42,SHANGHAI FLYCO ELECTRICAL APPLIANCE CO.LTD 
00:02:03,Woonsang Telecom Inc. 
00:12:80,Cisco Systems Inc 
00:15:be,Iqua Ltd. 
f0:7f:06,Cisco Systems Inc 
c4:28:2d,Embedded Intellect Pty Ltd 
20:54:fa,HUAWEI TECHNOLOGIES CO.LTD 
c0:7c:d1,PEGATRON CORPORATION 
f8:59:71,Intel Corporate 
00:0c:f9,Xylem Water Solutions 
7c:8b:ca,TP-LINK TECHNOLOGIES CO.LTD. 
10:30:34,Cara Systems 
ec:54:2e,Shanghai XiMei Electronic Technology Co. Ltd 
98:8e:4a,NOXUS(BEIJING) TECHNOLOGY CO.LTD 
d4:05:98,ARRIS Group Inc. 
7c:72:e4,Unikey Technologies 
88:c6:63,Apple Inc. 
00:0d:94,AFAR CommunicationsInc 
6c:f9:7c,Nanoptix Inc. 
08:00:6c,SUNTEK TECHNOLOGY INT'L 
54:a3:1b,Shenzhen Linkworld Technology Co.LTD 
00:80:e0,XTP SYSTEMS INC. 
3c:c9:9e,Huiyang Technology Co. Ltd 
00:24:f4,Kaminario Ltd. 
14:b1:c8,InfiniWing Inc. 
a0:86:c6,Xiaomi Communications Co Ltd 
44:d1:fa,Shenzhen Yunlink Technology Co. Ltd 
00:0c:14,Diagnostic Instruments Inc. 
00:60:fd,NetICs Inc. 
00:90:62,ICP VORTEX COMPUTERSYSTEME GmbH 
00:13:b9,BM SPA 
00:12:00,Cisco Systems Inc 
00:14:98,Viking Design Technology 
00:07:3f,Woojyun Systec Co. Ltd. 
70:7e:43,ARRIS Group Inc. 
00:26:93,QVidium Technologies Inc. 
00:16:e2,American Fibertek Inc. 
00:af:1f,Cisco Systems Inc 
40:9b:cd,D-Link International 
74:2b:62,FUJITSU LIMITED 
b4:b5:42,Hubbell Power Systems Inc. 
f4:d2:61,SEMOCON Co. Ltd 
00:12:0d,Advanced Telecommunication Technologies Inc. 
44:56:b7,Spawn Labs Inc 
08:00:23,Panasonic Communications Co. Ltd. 
78:48:59,Hewlett Packard 
00:c0:5a,SEMAPHORE COMMUNICATIONS CORP. 
00:1a:86,AdvancedIO Systems Inc 
48:0e:ec,TP-LINK TECHNOLOGIES CO.LTD. 
6c:56:97,Amazon Technologies Inc. 
80:13:82,HUAWEI TECHNOLOGIES CO.LTD 
e8:56:59,Advanced-Connectek Inc. 
b8:c8:eb,ITEL MOBILE LIMITED 
3c:5a:b4,Google Inc. 
f4:e1:42,Delta Elektronika BV 
5c:54:6d,HUAWEI TECHNOLOGIES CO.LTD 
1c:1c:fd,Dalian Hi-Think Computer Technology Corp 
48:fc:b8,Woodstream Corporation 
00:24:65,Elentec 
00:25:89,Hills Industries Limited 
00:15:0b,SAGE INFOTECH LTD. 
00:11:bb,Cisco Systems Inc 
00:1e:01,Renesas Technology Sales Co. Ltd. 
00:1b:fd,Dignsys Inc. 
00:1f:31,Radiocomp 
c8:e7:d8,SHENZHEN MERCURY COMMUNICATION TECHNOLOGIES CO.LTD. 
b4:96:91,Intel Corporate 
00:1f:a0,A10 Networks 
cc:79:4a,BLU Products Inc. 
00:02:2c,ABB Bomem Inc. 
00:17:92,Falcom Wireless Comunications Gmbh 
f0:62:0d,Shenzhen Egreat Tech Corp.Ltd 
00:13:f8,Dex Security Solutions 
00:0d:5c,Robert Bosch GmbH VT-ATMO 
34:bb:26,Motorola Mobility LLC a Lenovo Company 
d8:c4:97,Quanta Computer Inc. 
44:8e:12,DT Research Inc. 
00:0b:ef,Code Corporation 
00:1b:a9,Brother industries LTD. 
00:10:ec,RPCG LLC 
00:60:ff,QuVis Inc. 
00:1b:3d,EuroTel Spa 
00:0d:1d,HIGH-TEK HARNESS ENT. CO. LTD. 
c4:67:b5,Libratone A/S 
00:1c:fb,ARRIS Group Inc. 
00:13:14,Asiamajor Inc. 
00:07:85,Cisco Systems Inc 
48:a9:d2,Wistron Neweb Corporation 
28:f3:58,2C - Trifonov & Co 
b0:fa:eb,Cisco Systems Inc 
00:0c:7d,TEIKOKU ELECTRIC MFG. CO. LTD 
00:1a:57,Matrix Design Group LLC 
00:c0:a8,GVC CORPORATION 
8c:b8:64,AcSiP Technology Corp. 
00:19:7e,Hon Hai Precision Ind. Co.Ltd. 
00:40:bb,GOLDSTAR CABLE CO. LTD. 
00:13:e6,Technolution 
e8:cc:18,D-Link International 
30:cb:f8,Samsung Electronics Co.Ltd 
34:c9:f0,LM Technologies Ltd 
1c:f4:ca,Private 
00:00:d0,DEVELCON ELECTRONICS LTD. 
b0:b9:8a,NETGEAR 
00:90:c4,JAVELIN SYSTEMS INC. 
00:20:f9,PARALINK NETWORKS INC. 
74:a3:4a,ZIMI CORPORATION 
40:6a:8e,Hangzhou Puwell OE Tech Ltd. 
00:e0:22,Analog Devices Inc. 
48:4b:aa,Apple Inc. 
28:76:10,IgniteNet 
00:02:d3,NetBotz Inc. 
38:a6:ce,BSkyB Ltd 
00:03:9e,Tera System Co. Ltd. 
a0:18:59,Shenzhen Yidashi Electronics Co Ltd 
00:23:93,AJINEXTEK 
00:e0:6b,W&G SPECIAL PRODUCTS 
00:02:f0,AME Optimedia Technology Co. Ltd. 
00:01:c6,Quarry Technologies 
00:04:bf,VersaLogic Corp. 
f4:b8:a7,zte corporation 
fc:17:94,InterCreative Co. Ltd 
34:57:60,MitraStar Technology Corp. 
00:1a:18,Advanced Simulation Technology inc. 
80:cf:41,Lenovo Mobile Communication Technology Ltd. 
b8:17:c2,Apple Inc. 
08:14:43,UNIBRAIN S.A. 
20:89:84,COMPAL INFORMATION (KUNSHAN) CO. LTD. 
00:0a:f4,Cisco Systems Inc 
ac:d9:d6,tci GmbH 
00:0d:a4,DOSCH & AMAND SYSTEMS AG 
44:3e:b2,DEOTRON Co. LTD. 
e0:0b:28,Inovonics 
00:15:1a,Hunter Engineering Company 
00:1c:43,Samsung Electronics Co.Ltd 
04:a1:51,NETGEAR 
00:11:54,Webpro Technologies Inc. 
b4:b3:84,ShenZhen Figigantic Electronic Co.Ltd 
00:25:1b,Philips CareServant 
00:40:05,ANI COMMUNICATIONS INC. 
00:a0:3f,COMPUTER SOCIETY MICROPROCESSOR & MICROPROCESSOR STANDARDS C 
10:0d:7f,NETGEAR 
00:0d:86,Huber + Suhner AG 
34:95:db,Logitec Corporation 
00:e0:a1,HIMA PAUL HILDEBRANDT GmbH Co. KG 
00:0b:ad,PC-PoS Inc. 
d8:08:f5,Arcadia Networks Co. Ltd. 
80:d6:05,Apple Inc. 
64:d1:54,Routerboard.com 
50:eb:1a,Brocade Communications Systems Inc. 
00:14:2b,Edata Communication Inc. 
5c:5b:35,Mist Systems Inc. 
00:a0:38,EMAIL ELECTRONICS 
fc:7c:e7,FCI USA LLC 
10:00:5a,IBM Corp 
90:ec:50,C.O.B.O. SPA 
00:22:46,Evoc Intelligent Technology Co.Ltd. 
e8:0b:13,Akib Systems Taiwan INC 
1c:ab:a7,Apple Inc. 
18:39:19,Unicoi Systems 
00:60:5d,SCANIVALVE CORP. 
00:23:0a,ARBURG GmbH & Co KG 
60:7e:dd,Microsoft Mobile Oy 
54:04:a6,ASUSTek COMPUTER INC. 
ac:1f:74,Apple Inc. 
00:1d:4a,Carestream Health Inc. 
14:2b:d2,Armtel Ltd. 
08:1f:71,TP-LINK TECHNOLOGIES CO.LTD. 
ec:92:33,Eddyfi NDT Inc 
00:0f:00,Legra Systems Inc. 
00:50:d2,CMC Electronics Inc 
e4:8c:0f,Discovery Insure 
dc:4f:22,Espressif Inc. 
48:5b:39,ASUSTek COMPUTER INC. 
00:25:20,SMA Railway Technology GmbH 
34:61:78,The Boeing Company 
00:04:b2,ESSEGI SRL 
00:27:0e,Intel Corporate 
00:17:55,GE Security 
d0:d3:fc,Mios Ltd. 
a0:4e:01,CENTRAL ENGINEERING co.ltd. 
00:60:e5,FUJI AUTOMATION CO. LTD. 
a0:dd:97,PolarLink Technologies Ltd 
34:ef:44,2Wire Inc 
e8:78:a1,BEOVIEW INTERCOM DOO 
b8:50:01,Extreme Networks Inc. 
4c:fb:45,HUAWEI TECHNOLOGIES CO.LTD 
78:fe:3d,Juniper Networks 
b8:ac:6f,Dell Inc. 
